#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68A76
#Date Time: 2019-03-19 09:03:45.091
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 300 mV
#Channel 2: Range: 2 V/div Offset: -4 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Amplitude: 100 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0008535,-0.0685992,4.12209
-0.00085325,-0.0718956,4.12872
-0.000853,-0.0718956,4.13535
-0.00085275,-0.0718956,4.13867
-0.0008525,-0.075192,4.14861
-0.00085225,-0.0718956,4.14861
-0.000852,-0.0718956,4.15524
-0.00085175,-0.075192,4.15524
-0.0008515,-0.075192,4.15524
-0.00085125,-0.0718956,4.15856
-0.000851,-0.075192,4.16519
-0.00085075,-0.075192,4.17513
-0.0008505,-0.0718956,4.18176
-0.00085025,-0.075192,4.19171
-0.00085,-0.0718956,4.19171
-0.00084975,-0.075192,4.19834
-0.0008495,-0.075192,4.19834
-0.00084925,-0.0685992,4.20165
-0.000849,-0.075192,4.20497
-0.00084875,-0.0718956,4.2116
-0.0008485,-0.0784884,4.21823
-0.00084825,-0.0718956,4.22486
-0.000848,-0.0685992,4.22486
-0.00084775,-0.0718956,4.2348
-0.0008475,-0.0718956,4.2348
-0.00084725,-0.075192,4.24475
-0.000847,-0.075192,4.25138
-0.00084675,-0.0718956,4.26132
-0.0008465,-0.0784884,4.26464
-0.00084625,-0.0718956,4.2779
-0.000846,-0.0718956,4.2779
-0.00084575,-0.075192,4.28453
-0.0008455,-0.0718956,4.28453
-0.00084525,-0.0718956,4.29447
-0.000845,-0.075192,4.29779
-0.00084475,-0.075192,4.30442
-0.0008445,-0.0718956,4.31105
-0.00084425,-0.075192,4.32431
-0.000844,-0.0784884,4.32762
-0.00084375,-0.0784884,4.32762
-0.0008435,-0.0784884,4.33094
-0.00084325,-0.0784884,4.33425
-0.000843,-0.0784884,4.33425
-0.00084275,-0.0718956,4.33425
-0.0008425,-0.075192,4.34088
-0.00084225,-0.075192,4.34751
-0.000842,-0.0718956,4.35745
-0.00084175,-0.075192,4.36408
-0.0008415,-0.075192,4.37403
-0.00084125,-0.0784884,4.37403
-0.000841,-0.075192,4.38066
-0.00084075,-0.0817849,4.38397
-0.0008405,-0.0784884,4.38729
-0.00084025,-0.0784884,4.39392
-0.00084,-0.0850813,4.39392
-0.00083975,-0.0850813,4.3906
-0.0008395,-0.0850813,4.39392
-0.00083925,-0.0817849,4.3906
-0.000839,-0.0850813,4.39392
-0.00083875,-0.0817849,4.39723
-0.0008385,-0.0850813,4.40055
-0.00083825,-0.0817849,4.40718
-0.000838,-0.075192,4.41381
-0.00083775,-0.0784884,4.42044
-0.0008375,-0.075192,4.42375
-0.00083725,-0.0718956,4.42375
-0.000837,-0.0718956,4.43038
-0.00083675,-0.0718956,4.4337
-0.0008365,-0.075192,4.43701
-0.00083625,-0.0784884,4.43701
-0.000836,-0.075192,4.44364
-0.00083575,-0.0817849,4.44033
-0.0008355,-0.0784884,4.44696
-0.00083525,-0.0817849,4.44364
-0.000835,-0.0817849,4.44696
-0.00083475,-0.0817849,4.45027
-0.0008345,-0.0817849,4.4569
-0.00083425,-0.0817849,4.4569
-0.000834,-0.0817849,4.46353
-0.00083375,-0.0850813,4.47348
-0.0008335,-0.0817849,4.48011
-0.00083325,-0.075192,4.49337
-0.000833,-0.075192,4.49668
-0.00083275,-0.075192,4.50331
-0.0008325,-0.0784884,4.5
-0.00083225,-0.0817849,4.5
-0.000832,-0.0784884,4.50331
-0.00083175,-0.0817849,4.50331
-0.0008315,-0.0850813,4.50994
-0.00083125,-0.0817849,4.51657
-0.000831,-0.0850813,4.51657
-0.00083075,-0.0817849,4.5232
-0.0008305,-0.0817849,4.52983
-0.00083025,-0.0817849,4.53978
-0.00083,-0.0817849,4.54641
-0.00082975,-0.0784884,4.55635
-0.0008295,-0.0784884,4.55967
-0.00082925,-0.0784884,4.56298
-0.000829,-0.0784884,4.56298
-0.00082875,-0.0817849,4.57293
-0.0008285,-0.0784884,4.56961
-0.00082825,-0.0784884,4.57624
-0.000828,-0.075192,4.57624
-0.00082775,-0.0817849,4.57956
-0.0008275,-0.0784884,4.58287
-0.00082725,-0.0784884,4.58618
-0.000827,-0.0784884,4.58618
-0.00082675,-0.0817849,4.59281
-0.0008265,-0.0817849,4.59944
-0.00082625,-0.0817849,4.60276
-0.000826,-0.0817849,4.60939
-0.00082575,-0.0784884,4.6127
-0.0008255,-0.0817849,4.61602
-0.00082525,-0.0784884,4.6127
-0.000825,-0.0817849,4.62265
-0.00082475,-0.0784884,4.62928
-0.0008245,-0.0817849,4.62928
-0.00082425,-0.0784884,4.63591
-0.000824,-0.0817849,4.63259
-0.00082375,-0.0817849,4.63922
-0.0008235,-0.0817849,4.64254
-0.00082325,-0.0850813,4.64254
-0.000823,-0.0817849,4.65248
-0.00082275,-0.0850813,4.6558
-0.0008225,-0.0850813,4.65911
-0.00082225,-0.0883777,4.66574
-0.000822,-0.0850813,4.66906
-0.00082175,-0.0817849,4.66906
-0.0008215,-0.0817849,4.66906
-0.00082125,-0.0883777,4.66906
-0.000821,-0.0850813,4.67237
-0.00082075,-0.0850813,4.67569
-0.0008205,-0.0883777,4.679
-0.00082025,-0.0850813,4.68563
-0.00082,-0.0850813,4.68563
-0.00081975,-0.0850813,4.68895
-0.0008195,-0.0850813,4.68895
-0.00081925,-0.0850813,4.68895
-0.000819,-0.0883777,4.69889
-0.00081875,-0.0883777,4.70552
-0.0008185,-0.0883777,4.71878
-0.00081825,-0.0817849,4.72873
-0.000818,-0.0850813,4.72873
-0.00081775,-0.0817849,4.72873
-0.0008175,-0.0883777,4.72873
-0.00081725,-0.0850813,4.72873
-0.000817,-0.0817849,4.73536
-0.00081675,-0.0817849,4.73536
-0.0008165,-0.0850813,4.73536
-0.00081625,-0.0850813,4.73536
-0.000816,-0.0817849,4.73867
-0.00081575,-0.0850813,4.7453
-0.0008155,-0.0850813,4.74862
-0.00081525,-0.0850813,4.75193
-0.000815,-0.0850813,4.75525
-0.00081475,-0.0850813,4.76188
-0.0008145,-0.0883777,4.76519
-0.00081425,-0.0883777,4.76519
-0.000814,-0.0850813,4.76519
-0.00081375,-0.0817849,4.77845
-0.0008135,-0.0784884,4.78177
-0.00081325,-0.0817849,4.7884
-0.000813,-0.0817849,4.79171
-0.00081275,-0.0784884,4.79171
-0.0008125,-0.0784884,4.79171
-0.00081225,-0.0850813,4.79171
-0.000812,-0.0850813,4.79171
-0.00081175,-0.0817849,4.79503
-0.0008115,-0.0850813,4.79503
-0.00081125,-0.0850813,4.79834
-0.000811,-0.0850813,4.80166
-0.00081075,-0.0784884,4.80497
-0.0008105,-0.0817849,4.80829
-0.00081025,-0.0784884,4.8116
-0.00081,-0.0784884,4.81492
-0.00080975,-0.0817849,4.80829
-0.0008095,-0.0817849,4.82155
-0.00080925,-0.0817849,4.82486
-0.000809,-0.0784884,4.82818
-0.00080875,-0.0817849,4.8348
-0.0008085,-0.0817849,4.82818
-0.00080825,-0.0850813,4.82818
-0.000808,-0.0817849,4.83149
-0.00080775,-0.0817849,4.8348
-0.0008075,-0.0817849,4.83812
-0.00080725,-0.0850813,4.84475
-0.000807,-0.0883777,4.84806
-0.00080675,-0.0883777,4.85469
-0.0008065,-0.0883777,4.86464
-0.00080625,-0.0883777,4.86464
-0.000806,-0.0883777,4.86795
-0.00080575,-0.0850813,4.86795
-0.0008055,-0.0916741,4.8779
-0.00080525,-0.0916741,4.88121
-0.000805,-0.0883777,4.88784
-0.00080475,-0.0916741,4.88784
-0.0008045,-0.0883777,4.88784
-0.00080425,-0.0850813,4.89116
-0.000804,-0.0817849,4.88784
-0.00080375,-0.0883777,4.89116
-0.0008035,-0.0883777,4.89447
-0.00080325,-0.0850813,4.89447
-0.000803,-0.0850813,4.89779
-0.00080275,-0.0850813,4.9011
-0.0008025,-0.0850813,4.9011
-0.00080225,-0.0850813,4.90773
-0.000802,-0.0883777,4.90773
-0.00080175,-0.0883777,4.90773
-0.0008015,-0.0916741,4.90773
-0.00080125,-0.0916741,4.90773
-0.000801,-0.0916741,4.90773
-0.00080075,-0.0916741,4.91105
-0.0008005,-0.0916741,4.91768
-0.00080025,-0.0949705,4.92099
-0.0008,-0.0883777,4.92431
-0.00079975,-0.0916741,4.92431
-0.0007995,-0.0916741,4.92431
-0.00079925,-0.0883777,4.92431
-0.000799,-0.0916741,4.92762
-0.00079875,-0.0883777,4.93094
-0.0007985,-0.0883777,4.93425
-0.00079825,-0.0916741,4.93425
-0.000798,-0.0916741,4.94088
-0.00079775,-0.0916741,4.9442
-0.0007975,-0.0916741,4.94751
-0.00079725,-0.0916741,4.95083
-0.000797,-0.0949705,4.95746
-0.00079675,-0.0949705,4.95746
-0.0007965,-0.0949705,4.95746
-0.00079625,-0.0949705,4.95746
-0.000796,-0.0916741,4.96409
-0.00079575,-0.0883777,4.97072
-0.0007955,-0.0883777,4.97072
-0.00079525,-0.0916741,4.98066
-0.000795,-0.0916741,4.98729
-0.00079475,-0.0916741,4.98398
-0.0007945,-0.0949705,4.98729
-0.00079425,-0.0949705,4.99392
-0.000794,-0.0916741,4.99724
-0.00079375,-0.0916741,5.00387
-0.0007935,-0.0916741,5.00387
-0.00079325,-0.0916741,5.00387
-0.000793,-0.0850813,5.00055
-0.00079275,-0.0883777,5.00055
-0.0007925,-0.0916741,5.00055
-0.00079225,-0.0883777,4.99392
-0.000792,-0.0883777,4.99392
-0.00079175,-0.0916741,4.99392
-0.0007915,-0.0916741,4.99724
-0.00079125,-0.0916741,4.99724
-0.000791,-0.0916741,5.00387
-0.00079075,-0.0916741,5.00055
-0.0007905,-0.0916741,4.99724
-0.00079025,-0.0916741,5.00055
-0.00079,-0.0949705,5.00387
-0.00078975,-0.0916741,5.01381
-0.0007895,-0.0949705,5.02044
-0.00078925,-0.0916741,5.02044
-0.000789,-0.0883777,5.02707
-0.00078875,-0.0949705,5.02044
-0.0007885,-0.0949705,5.02044
-0.00078825,-0.0916741,5.02044
-0.000788,-0.0916741,5.02376
-0.00078775,-0.0883777,5.02707
-0.0007875,-0.0883777,5.03039
-0.00078725,-0.0883777,5.0337
-0.000787,-0.0883777,5.04033
-0.00078675,-0.0883777,5.04033
-0.0007865,-0.0916741,5.04033
-0.00078625,-0.0916741,5.04033
-0.000786,-0.0949705,5.04696
-0.00078575,-0.0949705,5.04696
-0.0007855,-0.0982669,5.05359
-0.00078525,-0.0949705,5.05359
-0.000785,-0.0949705,5.04365
-0.00078475,-0.0949705,5.04696
-0.0007845,-0.0949705,5.04696
-0.00078425,-0.0883777,5.04696
-0.000784,-0.0883777,5.04365
-0.00078375,-0.0916741,5.05028
-0.0007835,-0.0916741,5.05028
-0.00078325,-0.0949705,5.05359
-0.000783,-0.0982669,5.05691
-0.00078275,-0.0916741,5.05691
-0.0007825,-0.0916741,5.06354
-0.00078225,-0.0916741,5.06354
-0.000782,-0.0916741,5.06685
-0.00078175,-0.0916741,5.07017
-0.0007815,-0.0883777,5.07348
-0.00078125,-0.0916741,5.07348
-0.000781,-0.0883777,5.07348
-0.00078075,-0.0916741,5.07348
-0.0007805,-0.0916741,5.07348
-0.00078025,-0.0949705,5.07017
-0.00078,-0.0949705,5.0768
-0.00077975,-0.0949705,5.08011
-0.0007795,-0.0883777,5.08342
-0.00077925,-0.0916741,5.08674
-0.000779,-0.0949705,5.08342
-0.00077875,-0.0949705,5.08342
-0.0007785,-0.0916741,5.08342
-0.00077825,-0.0916741,5.08674
-0.000778,-0.0916741,5.09005
-0.00077775,-0.0949705,5.09005
-0.0007775,-0.0883777,5.09337
-0.00077725,-0.0916741,5.09668
-0.000777,-0.0916741,5.1
-0.00077675,-0.0883777,5.1
-0.0007765,-0.0883777,5.09337
-0.00077625,-0.0916741,5.09337
-0.000776,-0.0883777,5.09005
-0.00077575,-0.0916741,5.08674
-0.0007755,-0.0916741,5.08342
-0.00077525,-0.0949705,5.08674
-0.000775,-0.0949705,5.08674
-0.00077475,-0.0916741,5.09337
-0.0007745,-0.0949705,5.1
-0.00077425,-0.0916741,5.10663
-0.000774,-0.0982669,5.10994
-0.00077375,-0.0949705,5.11989
-0.0007735,-0.0916741,5.1232
-0.00077325,-0.0949705,5.12652
-0.000773,-0.0982669,5.12652
-0.00077275,-0.0916741,5.12983
-0.0007725,-0.0949705,5.12652
-0.00077225,-0.0949705,5.13646
-0.000772,-0.0949705,5.13978
-0.00077175,-0.0982669,5.14309
-0.0007715,-0.0982669,5.13315
-0.00077125,-0.0982669,5.13315
-0.000771,-0.0982669,5.12983
-0.00077075,-0.0982669,5.12983
-0.0007705,-0.0949705,5.12652
-0.00077025,-0.0883777,5.1232
-0.00077,-0.0883777,5.11989
-0.00076975,-0.0949705,5.11989
-0.0007695,-0.0916741,5.11989
-0.00076925,-0.0982669,5.10994
-0.000769,-0.0949705,5.11326
-0.00076875,-0.0949705,5.10994
-0.0007685,-0.0916741,5.10994
-0.00076825,-0.0949705,5.11326
-0.000768,-0.0949705,5.11326
-0.00076775,-0.0916741,5.11326
-0.0007675,-0.0916741,5.11326
-0.00076725,-0.0916741,5.11657
-0.000767,-0.0916741,5.11657
-0.00076675,-0.0916741,5.1232
-0.0007665,-0.0916741,5.12983
-0.00076625,-0.0949705,5.13978
-0.000766,-0.0949705,5.14641
-0.00076575,-0.0949705,5.14641
-0.0007655,-0.0949705,5.14641
-0.00076525,-0.0982669,5.14972
-0.000765,-0.0949705,5.15304
-0.00076475,-0.0982669,5.14972
-0.0007645,-0.0949705,5.14309
-0.00076425,-0.0916741,5.14309
-0.000764,-0.0949705,5.14641
-0.00076375,-0.0916741,5.14641
-0.0007635,-0.0916741,5.14641
-0.00076325,-0.0949705,5.14641
-0.000763,-0.0949705,5.14641
-0.00076275,-0.0949705,5.14641
-0.0007625,-0.0982669,5.14641
-0.00076225,-0.0982669,5.14641
-0.000762,-0.0916741,5.13646
-0.00076175,-0.0916741,5.13978
-0.0007615,-0.0949705,5.13978
-0.00076125,-0.0949705,5.13978
-0.000761,-0.0982669,5.14641
-0.00076075,-0.0982669,5.14641
-0.0007605,-0.0982669,5.15304
-0.00076025,-0.0982669,5.15304
-0.00076,-0.0982669,5.15635
-0.00075975,-0.0982669,5.15304
-0.0007595,-0.0982669,5.15304
-0.00075925,-0.0982669,5.15304
-0.000759,-0.0949705,5.15304
-0.00075875,-0.0982669,5.15967
-0.0007585,-0.0949705,5.16961
-0.00075825,-0.0949705,5.1663
-0.000758,-0.0916741,5.16961
-0.00075775,-0.0916741,5.17293
-0.0007575,-0.0916741,5.1663
-0.00075725,-0.0916741,5.1663
-0.000757,-0.0916741,5.1663
-0.00075675,-0.0982669,5.16298
-0.0007565,-0.0949705,5.1663
-0.00075625,-0.0982669,5.15967
-0.000756,-0.0982669,5.15967
-0.00075575,-0.10486,5.16298
-0.0007555,-0.0982669,5.15967
-0.00075525,-0.0982669,5.15967
-0.000755,-0.0982669,5.15635
-0.00075475,-0.0949705,5.14972
-0.0007545,-0.0949705,5.14972
-0.00075425,-0.0949705,5.15304
-0.000754,-0.0916741,5.14972
-0.00075375,-0.0916741,5.15967
-0.0007535,-0.0916741,5.15967
-0.00075325,-0.0949705,5.16298
-0.000753,-0.0949705,5.16298
-0.00075275,-0.0949705,5.1663
-0.0007525,-0.0982669,5.16298
-0.00075225,-0.0949705,5.16298
-0.000752,-0.0949705,5.15967
-0.00075175,-0.0949705,5.15635
-0.0007515,-0.0949705,5.15635
-0.00075125,-0.0949705,5.15304
-0.000751,-0.0982669,5.15967
-0.00075075,-0.0982669,5.15967
-0.0007505,-0.0982669,5.16298
-0.00075025,-0.101563,5.1663
-0.00075,-0.0982669,5.1663
-0.00074975,-0.0949705,5.1663
-0.0007495,-0.101563,5.17624
-0.00074925,-0.101563,5.17624
-0.000749,-0.10486,5.17293
-0.00074875,-0.101563,5.17293
-0.0007485,-0.0982669,5.17293
-0.00074825,-0.0916741,5.17624
-0.000748,-0.0916741,5.17956
-0.00074775,-0.0949705,5.17956
-0.0007475,-0.0982669,5.17624
-0.00074725,-0.0949705,5.17624
-0.000747,-0.0949705,5.17293
-0.00074675,-0.0916741,5.16961
-0.0007465,-0.0916741,5.17293
-0.00074625,-0.0949705,5.16961
-0.000746,-0.0916741,5.16961
-0.00074575,-0.0982669,5.16298
-0.0007455,-0.0916741,5.1663
-0.00074525,-0.0916741,5.1663
-0.000745,-0.0949705,5.16961
-0.00074475,-0.0982669,5.16298
-0.0007445,-0.0982669,5.16961
-0.00074425,-0.0982669,5.1663
-0.000744,-0.0982669,5.15967
-0.00074375,-0.0982669,5.15967
-0.0007435,-0.0982669,5.16298
-0.00074325,-0.0982669,5.16298
-0.000743,-0.0982669,5.1663
-0.00074275,-0.0916741,5.16961
-0.0007425,-0.0916741,5.16961
-0.00074225,-0.0883777,5.17293
-0.000742,-0.0916741,5.16961
-0.00074175,-0.0916741,5.16298
-0.0007415,-0.0949705,5.16298
-0.00074125,-0.0916741,5.15635
-0.000741,-0.0883777,5.15635
-0.00074075,-0.0916741,5.15635
-0.0007405,-0.0916741,5.15967
-0.00074025,-0.0916741,5.15967
-0.00074,-0.0949705,5.1663
-0.00073975,-0.0949705,5.16961
-0.0007395,-0.0982669,5.17293
-0.00073925,-0.0982669,5.17293
-0.000739,-0.0982669,5.17624
-0.00073875,-0.0982669,5.17624
-0.0007385,-0.101563,5.17956
-0.00073825,-0.0982669,5.17956
-0.000738,-0.0949705,5.18287
-0.00073775,-0.0982669,5.17956
-0.0007375,-0.0949705,5.17624
-0.00073725,-0.0949705,5.17624
-0.000737,-0.0982669,5.17293
-0.00073675,-0.0916741,5.17293
-0.0007365,-0.0916741,5.16961
-0.00073625,-0.0949705,5.1663
-0.000736,-0.0982669,5.1663
-0.00073575,-0.0949705,5.16298
-0.0007355,-0.0982669,5.16298
-0.00073525,-0.0982669,5.15967
-0.000735,-0.101563,5.15304
-0.00073475,-0.101563,5.14641
-0.0007345,-0.0982669,5.14972
-0.00073425,-0.0982669,5.14972
-0.000734,-0.0982669,5.14641
-0.00073375,-0.101563,5.14641
-0.0007335,-0.0982669,5.14309
-0.00073325,-0.0949705,5.14972
-0.000733,-0.0982669,5.14972
-0.00073275,-0.0982669,5.15304
-0.0007325,-0.0949705,5.15635
-0.00073225,-0.0949705,5.15967
-0.000732,-0.0949705,5.15967
-0.00073175,-0.0982669,5.15967
-0.0007315,-0.0949705,5.15304
-0.00073125,-0.0949705,5.14972
-0.000731,-0.0949705,5.14309
-0.00073075,-0.0949705,5.13978
-0.0007305,-0.101563,5.13978
-0.00073025,-0.0982669,5.13646
-0.00073,-0.0982669,5.12652
-0.00072975,-0.0982669,5.12652
-0.0007295,-0.0949705,5.1232
-0.00072925,-0.0916741,5.11657
-0.000729,-0.0916741,5.11326
-0.00072875,-0.0949705,5.11326
-0.0007285,-0.0916741,5.11657
-0.00072825,-0.0916741,5.11989
-0.000728,-0.0916741,5.11989
-0.00072775,-0.0949705,5.11657
-0.0007275,-0.101563,5.11989
-0.00072725,-0.0982669,5.12652
-0.000727,-0.101563,5.13315
-0.00072675,-0.101563,5.13646
-0.0007265,-0.0982669,5.13646
-0.00072625,-0.0916741,5.13646
-0.000726,-0.0916741,5.13315
-0.00072575,-0.0916741,5.12983
-0.0007255,-0.0949705,5.12652
-0.00072525,-0.0949705,5.12652
-0.000725,-0.0949705,5.11657
-0.00072475,-0.0949705,5.11989
-0.0007245,-0.0949705,5.11989
-0.00072425,-0.0982669,5.11657
-0.000724,-0.0949705,5.10994
-0.00072375,-0.0949705,5.10663
-0.0007235,-0.0949705,5.10331
-0.00072325,-0.0982669,5.1
-0.000723,-0.0916741,5.10331
-0.00072275,-0.0916741,5.10331
-0.0007225,-0.0916741,5.10994
-0.00072225,-0.0916741,5.10663
-0.000722,-0.0916741,5.10663
-0.00072175,-0.0916741,5.10994
-0.0007215,-0.0916741,5.10331
-0.00072125,-0.0949705,5.10331
-0.000721,-0.0883777,5.09668
-0.00072075,-0.0883777,5.09337
-0.0007205,-0.0916741,5.09005
-0.00072025,-0.0850813,5.09005
-0.00072,-0.0883777,5.08674
-0.00071975,-0.0916741,5.09005
-0.0007195,-0.0916741,5.08674
-0.00071925,-0.0916741,5.08674
-0.000719,-0.0949705,5.08011
-0.00071875,-0.0949705,5.08674
-0.0007185,-0.0982669,5.08342
-0.00071825,-0.101563,5.08342
-0.000718,-0.0949705,5.08011
-0.00071775,-0.0982669,5.08011
-0.0007175,-0.0982669,5.08011
-0.00071725,-0.0949705,5.08011
-0.000717,-0.0916741,5.07348
-0.00071675,-0.0982669,5.07017
-0.0007165,-0.0982669,5.07017
-0.00071625,-0.0982669,5.06354
-0.000716,-0.0982669,5.05691
-0.00071575,-0.0949705,5.05691
-0.0007155,-0.0949705,5.05691
-0.00071525,-0.0916741,5.05691
-0.000715,-0.0949705,5.05691
-0.00071475,-0.101563,5.05028
-0.0007145,-0.101563,5.05028
-0.00071425,-0.0982669,5.04696
-0.000714,-0.10486,5.03702
-0.00071375,-0.101563,5.0337
-0.0007135,-0.101563,5.0337
-0.00071325,-0.0982669,5.03702
-0.000713,-0.0949705,5.03039
-0.00071275,-0.0982669,5.02707
-0.0007125,-0.0949705,5.02707
-0.00071225,-0.0982669,5.02376
-0.000712,-0.0949705,5.01381
-0.00071175,-0.0916741,5.00387
-0.0007115,-0.0916741,5.00718
-0.00071125,-0.0949705,5.00055
-0.000711,-0.0949705,5.00387
-0.00071075,-0.0949705,5.00718
-0.0007105,-0.0982669,5.00387
-0.00071025,-0.0949705,5.00718
-0.00071,-0.0916741,5.00718
-0.00070975,-0.0949705,5.00718
-0.0007095,-0.0883777,5.00387
-0.00070925,-0.0883777,5.00387
-0.000709,-0.0916741,5.00055
-0.00070875,-0.0916741,4.99392
-0.0007085,-0.0949705,4.98729
-0.00070825,-0.0916741,4.98398
-0.000708,-0.0949705,4.98066
-0.00070775,-0.0949705,4.97735
-0.0007075,-0.0949705,4.97403
-0.00070725,-0.0982669,4.97072
-0.000707,-0.0949705,4.97403
-0.00070675,-0.101563,4.97403
-0.0007065,-0.0982669,4.97072
-0.00070625,-0.0982669,4.97072
-0.000706,-0.0982669,4.97072
-0.00070575,-0.0949705,4.9674
-0.0007055,-0.0982669,4.97403
-0.00070525,-0.0982669,4.97072
-0.000705,-0.0949705,4.96409
-0.00070475,-0.0916741,4.96077
-0.0007045,-0.0916741,4.9674
-0.00070425,-0.0916741,4.96077
-0.000704,-0.0982669,4.95746
-0.00070375,-0.0949705,4.94751
-0.0007035,-0.0949705,4.94751
-0.00070325,-0.0949705,4.9442
-0.000703,-0.0949705,4.94088
-0.00070275,-0.0982669,4.94088
-0.0007025,-0.0949705,4.93425
-0.00070225,-0.0982669,4.93425
-0.000702,-0.0916741,4.93094
-0.00070175,-0.0916741,4.92099
-0.0007015,-0.0916741,4.91768
-0.00070125,-0.0883777,4.92099
-0.000701,-0.0916741,4.91768
-0.00070075,-0.0916741,4.92431
-0.0007005,-0.0916741,4.92431
-0.00070025,-0.0949705,4.92099
-0.0007,-0.0916741,4.92099
-0.00069975,-0.0949705,4.92099
-0.0006995,-0.0916741,4.92431
-0.00069925,-0.0916741,4.91768
-0.000699,-0.0949705,4.91436
-0.00069875,-0.0949705,4.90442
-0.0006985,-0.0949705,4.89779
-0.00069825,-0.0949705,4.89447
-0.000698,-0.0949705,4.89447
-0.00069775,-0.0916741,4.89447
-0.0006975,-0.0949705,4.89116
-0.00069725,-0.0949705,4.89116
-0.000697,-0.0949705,4.88453
-0.00069675,-0.0982669,4.88121
-0.0006965,-0.0982669,4.88121
-0.00069625,-0.0949705,4.88121
-0.000696,-0.0982669,4.88121
-0.00069575,-0.0949705,4.88784
-0.0006955,-0.0982669,4.88121
-0.00069525,-0.0982669,4.88121
-0.000695,-0.0949705,4.87458
-0.00069475,-0.0883777,4.87458
-0.0006945,-0.0883777,4.87127
-0.00069425,-0.0883777,4.86795
-0.000694,-0.0850813,4.86132
-0.00069375,-0.0817849,4.85801
-0.0006935,-0.0916741,4.85138
-0.00069325,-0.0916741,4.84475
-0.000693,-0.0916741,4.83812
-0.00069275,-0.0883777,4.8348
-0.0006925,-0.0916741,4.83149
-0.00069225,-0.0949705,4.82818
-0.000692,-0.0916741,4.82818
-0.00069175,-0.0949705,4.83149
-0.0006915,-0.0916741,4.83149
-0.00069125,-0.0883777,4.82818
-0.000691,-0.0949705,4.82155
-0.00069075,-0.0883777,4.82486
-0.0006905,-0.0916741,4.81823
-0.00069025,-0.0916741,4.8116
-0.00069,-0.0883777,4.8116
-0.00068975,-0.0949705,4.81492
-0.0006895,-0.0949705,4.8116
-0.00068925,-0.0982669,4.81823
-0.000689,-0.0949705,4.82155
-0.00068875,-0.0916741,4.82486
-0.0006885,-0.0916741,4.81823
-0.00068825,-0.0949705,4.8116
-0.000688,-0.0883777,4.80497
-0.00068775,-0.0916741,4.79834
-0.0006875,-0.0916741,4.79503
-0.00068725,-0.0916741,4.78508
-0.000687,-0.0883777,4.78508
-0.00068675,-0.0949705,4.77845
-0.0006865,-0.0949705,4.77845
-0.00068625,-0.0982669,4.77514
-0.000686,-0.0982669,4.77182
-0.00068575,-0.0982669,4.76851
-0.0006855,-0.0949705,4.76519
-0.00068525,-0.0949705,4.76188
-0.000685,-0.0949705,4.75856
-0.00068475,-0.0982669,4.76188
-0.0006845,-0.0982669,4.76188
-0.00068425,-0.0916741,4.75525
-0.000684,-0.0949705,4.74862
-0.00068375,-0.0982669,4.7453
-0.0006835,-0.0949705,4.74199
-0.00068325,-0.0982669,4.74862
-0.000683,-0.0949705,4.7453
-0.00068275,-0.0949705,4.7453
-0.0006825,-0.0850813,4.74199
-0.00068225,-0.0850813,4.73536
-0.000682,-0.0817849,4.72873
-0.00068175,-0.0850813,4.71878
-0.0006815,-0.0883777,4.71547
-0.00068125,-0.0883777,4.70884
-0.000681,-0.0883777,4.69889
-0.00068075,-0.0949705,4.69226
-0.0006805,-0.0916741,4.68895
-0.00068025,-0.0949705,4.68895
-0.00068,-0.0883777,4.68895
-0.00067975,-0.0883777,4.68895
-0.0006795,-0.0850813,4.68563
-0.00067925,-0.0883777,4.68232
-0.000679,-0.0916741,4.68895
-0.00067875,-0.0883777,4.679
-0.0006785,-0.0883777,4.67237
-0.00067825,-0.0883777,4.66574
-0.000678,-0.0850813,4.6558
-0.00067775,-0.0850813,4.65248
-0.0006775,-0.0850813,4.65248
-0.00067725,-0.0883777,4.64917
-0.000677,-0.0916741,4.64917
-0.00067675,-0.0883777,4.64254
-0.0006765,-0.0916741,4.63591
-0.00067625,-0.0850813,4.62928
-0.000676,-0.0883777,4.61933
-0.00067575,-0.0949705,4.6127
-0.0006755,-0.0949705,4.60276
-0.00067525,-0.0949705,4.59944
-0.000675,-0.0949705,4.59613
-0.00067475,-0.0916741,4.59944
-0.0006745,-0.0916741,4.60276
-0.00067425,-0.0916741,4.59944
-0.000674,-0.0883777,4.59613
-0.00067375,-0.0883777,4.5895
-0.0006735,-0.0850813,4.58618
-0.00067325,-0.0883777,4.57956
-0.000673,-0.0916741,4.57624
-0.00067275,-0.0949705,4.57293
-0.0006725,-0.0949705,4.57293
-0.00067225,-0.0982669,4.5663
-0.000672,-0.0982669,4.5663
-0.00067175,-0.0916741,4.56298
-0.0006715,-0.0916741,4.5663
-0.00067125,-0.0949705,4.57293
-0.000671,-0.0883777,4.56298
-0.00067075,-0.0883777,4.55304
